time,high,low,open,volumefrom,volumeto,close,conversionType,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
2017.1.5,1150.63,874.53,1135.41,240007.84,244839289.8,989.35,direct,42000232.47,2657986711,2699986953,44789823.52,8680441413,8725231247,89349059.23,17573252690,17662601750,9447122801
2017.1.6,1027.42,852.55,989.35,194290.96,179160668.8,886.16,direct,35301459.67,2426581091,2461882551,37258118.67,7645437986,7682696105,74351074.85,15416363051,15490714126,8105866456
2017.1.7,900.86,806.66,886.16,130663.09,113037531.7,888.87,direct,29007499.13,2001713356,2030720846,30478774.53,4984858896,5015337671,60760068.82,10073209549,10133969617,5384605379
2017.1.8,936.13,875.85,888.87,76905.99,70298340.37,900.86,direct,14441605.58,1593945514,1608387120,15536672.98,3201101744,3216638417,30709470.59,6485672924,6516382395,3601876765
2017.1.9,910.47,870.91,900.86,62579.5,55963281.18,899.78,direct,24811838.4,1337910370,1362722209,26127937.61,2682035989,2708163918,52129609.09,5445021081,5497150700,3110293739
2017.1.10,911.32,890.12,899.78,53709.46,48644106.82,904.37,direct,17334900.85,1132587516,1149922417,18419493.71,2373936224,2392355717,36758995.89,4820641793,4857400789,2886169393
2017.1.11,917.65,751.63,904.37,194436.54,160194109.8,785.43,direct,24073806.51,1512545624,1536619430,25529962.31,3447785271,3473315233,50927658.21,7034998535,7085926194,4179321248
2017.1.12,828.21,739.55,785.43,120241.76,93986701.88,810.11,direct,17782392.46,967610103.7,985392504.3,18767000.16,2503275796,2522042804,37458554.77,5109770972,5147229527,2927902608
2017.1.13,835.05,771,810.11,89861.97,72555875.62,824.83,direct,16870198.5,749995698.1,766865896.6,17785636.08,1505650241,1523435869,35146154.77,3100583761,3135729907,1764730804
2017.1.14,838.9,808.27,824.83,44207.74,36594482,819.63,direct,10972632.7,550946458.6,561919091.3,11953377.37,1017905587,1029858964,23389297.73,2106692448,2130081746,1182947693
2017.1.15,826.43,808.63,819.63,24401.41,20004735.1,821.17,direct,15466285.31,425113016.5,440579301.8,16897330.05,862979057.6,879876387.7,32608603.22,1782226236,1814834847,932848799.7
2017.1.16,836.66,817.7,821.17,33222.93,27592899.17,827.34,direct,12593190.34,373658034,386251224.3,13464007.06,811458257.3,824922264.3,26399534.15,1678786570,1705186095,838288024.8
2017.1.17,906.38,825.04,827.34,82207.99,72272727.15,899.66,direct,20847029.48,581486226.4,602333255.9,21998558.29,1208055729,1230054287,43771023.03,2519487403,2563258417,1258618159
2017.1.18,913.67,845.87,899.66,69258.17,61042392.11,872.03,direct,12617018.38,547295977.9,559912996.2,13384788.47,997921291.1,1011306080,26500372.56,2084394778,2110895151,1040458426
2017.1.19,905.28,870.71,872.03,58440.87,52300814.98,895.21,direct,10371831.44,457056206.4,467428046.8,11448840.69,803131259.7,814580100.4,22421823.55,1656793606,1679215429,836584720.3
2017.1.20,901.49,878.9,895.21,38865.48,34847130.33,892.91,direct,14778330.18,368743515.8,383521846,15802185.43,596187336.8,611989522.3,31086643.79,1235500807,1266587451,632059424.6
2017.1.21,928.93,889.46,892.91,40378.21,37129176.59,919.84,direct,12162142.88,385334828.8,397496971.7,13010410.13,663610721.8,676621131.9,25689871.02,1377436365,1403126236,695180522.8
2017.1.22,938.38,888.62,919.84,47927.32,44074299.79,918.84,direct,8059384.54,440242807.7,448302192.2,9003106.73,778956754,787959860.7,17691905.85,1637528651,1655220557,806604153.4
2017.1.23,927.98,910.85,918.84,32744.43,30261054.5,921.46,direct,9687917.14,301144406.7,310832323.8,10472623.27,485035737.4,495508360.7,20623647.78,1009739683,1030363331,506172601.6
2017.1.24,925.61,889.15,921.46,58874.32,53468911.31,893.75,direct,10808163.44,160256828.9,171064992.3,11786694.56,265731743.1,277518428.7,23227329.13,593091338.1,616318667.3,284937492.1
2017.1.25,905.7,883.63,893.75,37902.18,34014866.15,894.41,direct,14689718.29,68613276.81,83302995.1,15503944.43,103640098.6,119144043.1,30720684.87,248661685.8,279382370.7,124102857.8
2017.1.26,919.32,893.49,894.41,33800.2,30795685.98,915.56,direct,39337850.25,65392929.97,104730780.2,40192900.89,91857384.04,132050284.9,80174810.97,231245891.5,311420702.5,136194970.1
2017.1.27,922.56,907.92,915.56,30968.49,28503144.41,918.01,direct,42451986.25,54142210.18,96594196.43,43389375.45,76799670.07,120189045.5,86396785.29,191747062.1,278143847.4,123570572.1
2017.1.28,921.89,912.84,918.01,14307.36,13251844.02,918.51,direct,19367215.05,25917918.15,45285133.2,19939410.04,40349997.34,60289407.38,39706314.72,109968618.9,149674933.7,62807860.76
2017.1.29,922.4,912.68,918.51,11052.31,10214368.33,914.55,direct,16476953.49,26152444.36,42629407,17057015.98,37769835.83,54826851.81,33888375.89,99405018.53,133293403.6,56381568.52
2017.1.30,922.35,911.51,914.55,19062.15,17604172.47,920.73,direct,17851334.22,42296559.19,60147893.41,18978197.25,56085632.65,75063829.89,37692863.15,142781919.3,180474782.5,80519910.14
2017.1.31,967.45,917.38,920.73,54670.21,51869216.53,965.49,direct,22028590.88,109990281.4,132018872.3,23091450.54,136554174.7,159645625.2,45921842.24,361759274.3,407681106.9,167301429.9
2017.2.1,986.57,959.82,965.49,45223.3,44035816.37,982.43,direct,20098277.86,103210814.5,123309092.3,20923676.25,138857609.2,159781285.4,41550619.34,353318286,394868905.3,165945473.7
2017.2.2,1009.13,973.5,982.43,50863.87,50633910.56,1003.97,direct,14936071.73,102070015.6,117006087.3,15664913.79,132484724.5,148149628.3,31067680.98,327681059.7,358748730.6,153909183.3
2017.2.3,1023.72,989.21,1003.97,61671.88,62431017.97,1013.02,direct,17976880.71,145473612.7,163450493.4,19152378.98,191965679.3,211118048.2,38033167.31,487731364.6,525764531.9,219059456.4
2017.2.4,1041.04,1000.41,1013.02,39461.62,40406542.54,1031.85,direct,19379143.89,96137805.01,115516948.9,20785937.23,127402736.2,148188673.4,41047746.25,325611968.7,366659714.9,156077909.6
2017.2.5,1033.66,1004.05,1031.85,31058.49,31669956.98,1016.11,direct,11663886.05,72824837.41,84488723.45,12456959.9,99399446.75,111856406.7,24605723.48,241741338,266347071.7,115699263.5
2017.2.6,1030.6,1010.83,1016.11,32019.82,32828350.27,1024.67,direct,11878845.61,71486205.02,83365040.38,13295298.18,103312813.9,116608101.8,25871667.4,250195682.3,276067349.7,121615674.3
2017.2.7,1054.1,1019.87,1024.67,39553.25,41318349.43,1049.56,direct,14256624.79,97399608.82,111656233.6,15010954.06,133391256.8,148402210.8,29846012.36,333264656.2,363110668.6,155180206.3
2017.2.8,1069.23,1020.33,1049.56,65145.12,68336320.22,1055.49,direct,13181096.33,162260403.8,175441500.2,14299662.42,210363537.3,224663210.3,28174701.21,542908369.9,571083071.1,231574864.9
2017.2.9,1073.03,924.65,1055.49,146746.26,145839317.5,978.96,direct,23512230.54,303448799,326961029.5,24943714.8,377560642.7,402504357.5,49640428.2,898113175.8,947753604,421629672.5
2017.2.10,1005.6,947.02,978.96,62132.99,60639111.4,997.61,direct,12981839.07,146802431.6,159784270.7,14018535.43,191029695.2,205048230.7,27770828.71,464113641,491884469.7,213193437
2017.2.11,1014.32,983.93,997.61,28319.39,28504495.1,1008.32,direct,8697324.66,73828121.58,82525436.16,9347368.4,96782667.55,106130035.9,18585162.66,237805082.7,256390245.3,109739277.1
2017.2.12,1007.82,992.45,1008.32,14750.39,14825023.07,996.52,direct,7810016.23,42736248.49,50546264.73,8562309.11,55026359.55,63588678.62,16930516.05,138566016.3,155496532.4,66296442.7
2017.2.13,1007.61,975.1,996.52,32908.63,32785064.4,995.36,direct,10082837.54,87699885.59,97782723.13,10942639.46,106391442.5,117334091.9,21733048.57,291803201.5,313536250,122612217.2
2017.2.14,1013.8,986.46,995.36,39537.9,39810076.3,1008.34,direct,30991218.98,91430836.25,122422055.2,32470917.6,116379224.9,148850142.5,64847575.57,285397609.3,350245184.8,165652606
2017.2.15,1010.93,999.73,1008.34,23359.15,23569549.45,1008.19,direct,18401574.62,54537695.27,72939259.8,19364920.33,68641355.91,88006276.24,38600580.61,171009379.4,209609960,96729035.3
2017.2.16,1040.28,1007.39,1008.19,38080.21,39114743.32,1031.93,direct,18747268.38,86495805.04,105243083.7,20075558.35,105834813,125910361.1,40093400.86,253489858.6,293583259.5,156629121.6
2017.2.17,1057.39,1025.87,1031.93,45711.79,47815360.54,1049.41,direct,13564337.85,107889055,121453403.4,14207174.93,135017269,149224443.9,28305358.14,329252062.2,357557420.3,155297001.8
2017.2.18,1063.21,1044.68,1049.41,25362.02,26856521.18,1052.28,direct,19042732.34,63417590.4,82460312.21,20416757.47,79217037.93,99633795.4,40759602.8,200017235.1,240776837.9,103928550
2017.2.19,1056.48,1037.67,1052.28,17953.15,18876881.86,1048.89,direct,13891520.14,47267776.83,61159307.45,15259734.21,59274357.72,74534091.93,30331612.22,157039747.9,187371360.1,77935379.98
2017.2.20,1081.78,1040.99,1048.89,31010.85,32959720.15,1077.56,direct,21065274.32,69291418.24,90356703.33,22345016.9,87118592.43,109463609.3,44523022.78,216020425.1,260543447.9,115642338.4
2017.2.21,1123.03,1073.54,1077.56,57048.87,62908569.43,1119.03,direct,21876051.75,161820589.5,183696641.3,23214199.02,189924468.5,213138656.3,46258092.86,500129487.9,546387580.7,220440886.6
2017.2.22,1132.25,1094.83,1119.03,47913.31,53647453.34,1120.46,direct,13526618.89,122272472,135799079.7,14583089.42,145016723.2,159599812.6,29015667.46,369656112.7,398671780.2,165782488.5
2017.2.23,1181.6,1113.54,1120.46,65737.1,75663167.44,1171.91,direct,16689721.11,162737833,179427554.1,18139924.58,194210894,212350818.6,36226691.31,482726252.9,518952944.2,220590388.9
2017.2.24,1211.74,1092.41,1171.91,108170.88,126978010.8,1176.49,direct,30859015.05,276734930.8,307593945.8,33369609.41,336907700.1,370277309.5,66582110.35,855934640.3,922516750.7,383287288.8
2017.2.25,1180.01,1116.21,1176.49,45860.52,53003830.46,1149.05,direct,20482252.89,127597406.3,148079659.2,22018877.45,150953996.3,172972873.7,43896042.57,422293604.8,466189658.9,181249297
2017.2.26,1177.47,1130.61,1149.05,30764.77,35750258.05,1171.58,direct,17968791.92,101379266,119348057.9,19469140.7,123642472.7,143111613.4,38830332.02,360908569.7,399738901.7,151984164.5
2017.2.27,1195.82,1164.27,1171.58,35468.84,42035366.64,1188.83,direct,22779623.39,111356018,134135641.4,24966131.41,135453221.6,160419353.1,49710118.05,358685501.5,408395619.5,175426810.1
2017.2.28,1208.22,1175.75,1188.83,50579.83,60371869.57,1189.27,direct,45610633.29,146967477.2,192578110.5,49506574.78,172652866.9,222159441.7,98417884.24,458554992.3,556972864.6,252513976.7
2017.3.1,1225.04,1154.55,1189.27,51153.83,61964760.57,1222.66,direct,56185310.68,136244439.5,192429750.2,61962843.8,161384260.9,223347104.7,123759283.6,413245105,537004388.6,251155687.2
2017.3.2,1286.98,1211.96,1222.66,78492.01,98040639.32,1255.47,direct,109192218.3,199928123.7,309120342,119249826.1,237407820.2,356657646.4,237983252.3,599280211.9,837263476.8,405107514.2
2017.3.3,1291.35,1250.8,1255.47,67275.49,85876262.86,1283.3,direct,79427466.56,185071353.3,264498807.1,84824397.54,223070084.5,307894469.2,169518386.1,595248643.9,764767030.1,357330432
2017.3.4,1285.78,1228.73,1283.3,38418.2,48597934.9,1264.32,direct,25398798.05,129550293.6,154949104.3,27963458.52,152641214.5,180604685.7,55744450.39,425645832.1,481390282.5,197112216.6
2017.3.5,1273.28,1242.1,1264.32,25430.23,32104972.38,1271.22,direct,24795158.81,76051880.6,100847039.4,27570397.33,94388301.11,121958698.4,54883601.43,256907511,311791112.4,135387675.8
2017.3.6,1280.61,1261,1271.22,31026.9,39591110.81,1277.01,direct,29751881.14,85180972.68,114932853.8,32047779.11,106021890.8,138069669.9,63891760.19,262813893.7,326705653.9,158610810
2017.3.7,1280.89,1148.66,1277.01,87722.01,108673876.5,1232.69,direct,28689762.66,209055558.2,237745308.5,31028163.26,253149964.3,284178127.5,61990229.68,583331823.7,645322041.1,306466062.6
2017.3.8,1242.04,1136.88,1232.69,97875.25,116342973.9,1146.97,direct,27801910.5,277713735.7,305515646.2,30045039.73,325923832.5,355968883.7,59981541.68,830670071.6,890651613.3,381277946.6
2017.3.9,1206.97,1129.35,1146.97,59860.55,70427061.57,1191.33,direct,30332179.12,162223191.7,192555370.8,33125168.92,191976586.9,225101755.9,66127142.4,485051439.1,551178581.5,245434971.2
2017.3.10,1330.42,988.69,1191.33,190472.52,223836041.8,1112.39,direct,72964374.33,348897886.5,421862271.9,77884464.18,438822515.1,516706979.3,155095543.1,1013762755,1168858298,562757099.9
2017.3.11,1202.69,1104.78,1112.39,70747.22,82387198.06,1179.22,direct,78443318.14,150483471.7,228926789.8,84340821.41,189613906.3,273954739.5,168444383.8,443381519.6,611825903.4,312924729.4
2017.3.12,1235.46,1160.9,1179.22,44412.09,53441762.07,1225.11,direct,88317702.11,99185995.95,187503685.8,93786936.18,124207752.9,217994689,187497058,297717092.9,485214138.6,261193341.7
2017.3.13,1245.63,1205.61,1225.11,60460.94,74376298.14,1238.19,direct,175893878.8,141269690.8,317163569.5,187617532.2,177657346.1,365274878.3,374601086.3,422835037.8,797436124.2,511206924
2017.3.14,1255.52,1218.38,1238.19,45142.05,56058617.23,1243.14,direct,97235800.21,99282679.94,196518480.2,103546488.5,124028885.8,227575374.4,206815160.1,297123003.3,503938175.9,292089591.6
2017.3.15,1256.95,1236.43,1243.14,43592.4,54486699.63,1253.43,direct,148166443.7,97887430.58,246053874.2,157851973,122334855.7,280186828.8,315500489.3,286419973.2,601920462.5,383502588.9
2017.3.16,1260.24,1118.96,1253.43,132773.3,159409024.5,1172.88,direct,295414763.4,263302904.2,558717667.6,316239423.8,316711355.5,632950779.3,628591383.7,730840669.4,1359432053,861943096.4
2017.3.17,1174.9,1063.48,1172.88,163739,183879768.7,1071.71,direct,313069157.7,296446967.7,609516125.4,333956378.3,376464330.1,710420708.4,663533535.2,879517405.7,1543050930,975175561
2017.3.18,1103.61,940.18,1071.71,210424.36,212772055.7,971.38,direct,221278955.5,323530911.8,544809867.3,233827096.6,401441095.5,635268192.2,467758169.8,964729796.5,1432487966,827711489.5
2017.3.19,1063.67,967.31,971.38,106444.72,108128237.8,1022.6,direct,154646448.2,199673233.9,354319682.1,163428547.2,241176528.6,404605075.8,325644822.5,602972367.7,928617190.3,556208031.2
2017.3.20,1057.5,1005.05,1022.6,61431.4,63833143.48,1047.51,direct,121067570.9,122422441.3,243490012.3,127948978.4,152778296.5,280727274.9,255456253.2,358142611,613598864.2,368995547.9
2017.3.21,1125.53,1043.87,1047.51,92591.27,101051998.7,1121.29,direct,122015739.1,186320240.5,308335979.6,127514321,216781765.3,344296086.3,254495065,502726458.2,757221523.2,415511759.5
2017.3.22,1121.88,997.78,1121.29,115286.08,120730492.1,1044.72,direct,118819035.3,232999440.7,351818475.9,124030924,271776375.6,395807299.6,248004597.3,656035392.5,904039989.8,478458859.7
2017.3.23,1062.79,1022.02,1044.72,56517.89,58898141.13,1035.03,direct,93848240.16,126803088.2,220651328.4,96975479.8,147248677.5,244224157.3,193781639.1,348590175.7,542371814.7,301710965.5
2017.3.24,1038.38,927.35,1035.03,132599.72,130042865.5,939.7,direct,211709016.1,218232056.4,429941082,222119106.7,260613391,482732497.7,443626534.5,616154035.5,1059780570,645876079.3
2017.3.25,995.96,890.43,939.7,127044.59,118395054.5,966.3,direct,169544205.4,229793174.7,399337370.4,177837446.2,266716406,444553852.1,355237602.9,665282765.6,1020520378,556895706.5
2017.3.26,1004.32,946.65,966.3,85332.41,83255983.42,969.44,direct,126842217.9,164568489.3,291410707.2,132634340.8,188262494.8,320896835.6,265135199.3,476911538.9,742046738.2,378822533.3
2017.3.27,1048.85,961.8,969.44,91256.43,92332221.14,1045.14,direct,149864349.1,169870628,319734987.5,168278984.3,203890457.6,372169441.8,325706102.3,497507354.7,823213457,442976631.7
2017.3.28,1068.41,1015.45,1045.14,80000.9,83567551.46,1044.42,direct,121240524.4,157137292,278377806,138109077.1,185467508.3,323576585.4,263930156.1,461792600.7,725722746.4,383970046.6
2017.3.29,1058.66,1008.34,1044.42,68852.51,71261535.48,1041.9,direct,112064669.8,145879284.2,257943954,119588563.1,172001936.5,291590499.6,237771936.5,413410614.5,651182540.6,375041594.7
2017.3.30,1052.66,1020.93,1041.9,74984.88,77633883.53,1037.91,direct,146823568.6,130580328.9,277403907.9,164385327.5,160242115.3,324627442.8,325681814.1,359827340.5,685509154.6,466763633.4
2017.3.31,1088.2,1035.18,1037.91,90987.94,96543920.02,1079.11,direct,215656453.7,169203681.8,384860135.6,225541953.8,202616920.1,428158874,452291518.1,452831472.4,905122990.4,573406745.5
2017.4.1,1103.74,1067.47,1079.11,50658.36,55020078.21,1086.12,direct,115500965.9,108299403.8,223800369.7,121153786.1,133317743.6,254471529.6,243208508.7,318564383.2,561772891.8,328406411.6
2017.4.2,1109.48,1074.21,1086.12,70980.71,77853933.84,1097.4,direct,317899869.1,123088949.2,440988818.3,317689585.3,144963928.2,462653513.5,645896048.6,324517256.9,970413305.5,593911738.7
2017.4.3,1157.87,1095.55,1097.4,98499.3,111870807.4,1147.56,direct,320496994.6,190537959.1,511034953.7,322702249.2,220773858.5,543476107.7,652808153.9,507198362.2,1160006516,712121915.4
2017.4.4,1161.19,1122.15,1147.56,70998.95,81164094.44,1141.77,direct,208668640.7,144942084,353610713.2,213111279.2,177233120.8,390344399.9,429041873.9,409828168.3,838870042.2,528480998.1
2017.4.5,1143.84,1110.06,1141.77,69469.37,78335573.66,1129.87,direct,210186665.5,126031507.3,336218172.8,220332513.9,152036075.5,372368589.4,441060685.7,348636438.4,789697124,522707668
2017.4.6,1201.55,1130.51,1129.87,92357.58,108182158.2,1188.7,direct,244902393,180635220.5,425537613.5,253711456.4,213107687.3,466819131.8,509022380,498079433.6,1007101814,616981409.7
2017.4.7,1201.23,1173.18,1188.7,59746.57,71184485.98,1190.49,direct,129278309.1,121546421.8,250824719.1,137082113.9,149260433.8,286342559.6,274353825.3,362192141.9,636545967.2,370536274.4
2017.4.8,1198.22,1166.65,1190.49,33180.63,39393003.33,1180.78,direct,94859791.51,68147005.57,163006797.1,101032354.4,84183261.4,185215615.8,200637393.7,211472372.7,412109766.4,248564167.6
2017.4.9,1215.1,1173.99,1180.78,45351.08,54498333.26,1204.34,direct,103145193.5,94689197.17,197834390.6,111055924.9,113553328.6,224609253.4,222337338.3,290915155.6,513252493.9,295454674.4
2017.4.10,1214.87,1194.81,1204.34,40013.05,48473680.7,1206.71,direct,84795222.09,79010326.75,163805548.8,89931064.32,99869226.2,189800278.5,179886793.8,239457456.9,419344262.7,253630422.7
